fill	x	y	group	clickSelects
#FFE5E5	0.206071848682742	0.360024184239807	49	Arizona
#FFE5E5	0.2061018613451	0.361598455403456	49	Arizona
#FFE5E5	0.205926066149218	0.362223945774716	49	Arizona
#FFE5E5	0.206567506149091	0.363154467519066	49	Arizona
#FFE5E5	0.206337555960457	0.364418843070187	49	Arizona
#FFE5E5	0.206427719852777	0.365453909662151	49	Arizona
#FFE5E5	0.206167033046636	0.367425632748202	49	Arizona
#FFE5E5	0.20631497170745	0.368004041637742	49	Arizona
#FFE5E5	0.206169551151501	0.36876493210678	49	Arizona
#FFE5E5	0.206527971902711	0.371019543386391	49	Arizona
#FFE5E5	0.206096053965756	0.372013336543724	49	Arizona
#FFE5E5	0.206212894031488	0.372472535266749	49	Arizona
#FFE5E5	0.207617178162033	0.374824104632463	49	Arizona
#FFE5E5	0.207695097769447	0.37658423330298	49	Arizona
#FFE5E5	0.207913275817837	0.377467129061195	49	Arizona
#FFE5E5	0.209288271241171	0.378869881334227	49	Arizona
#FFE5E5	0.209877366136164	0.379956494344111	49	Arizona
#FFE5E5	0.210657852739046	0.380500672056117	49	Arizona
#FFE5E5	0.212009193714806	0.383432174923732	49	Arizona
#FFE5E5	0.212397642866531	0.383636981184231	49	Arizona
#FFE5E5	0.212257620497886	0.385158943623778	49	Arizona
#FFE5E5	0.21195406295642	0.385953883768878	49	Arizona
#FFE5E5	0.211502928731714	0.386997843932948	49	Arizona
#FFE5E5	0.210310574601863	0.388460092388355	49	Arizona
#FFE5E5	0.209908433254935	0.38869898462521	49	Arizona
#FFE5E5	0.20960199563103	0.389558757095949	49	Arizona
#FFE5E5	0.209133455006445	0.390252782422868	49	Arizona
#FFE5E5	0.208443006390639	0.390427241637323	49	Arizona
#FFE5E5	0.20832725225763	0.391059084560088	49	Arizona
#FFE5E5	0.208437954442754	0.393218153465075	49	Arizona
#FFE5E5	0.207919948795729	0.394930075344747	49	Arizona
#FFE5E5	0.207533419698963	0.395483291830036	49	Arizona
#FFE5E5	0.207722781184806	0.395916426941746	49	Arizona
#FFE5E5	0.207040264599324	0.399509357471989	49	Arizona
#FFE5E5	0.206534015354387	0.400775656938709	49	Arizona
#FFE5E5	0.206097297280033	0.400926448361274	49	Arizona
#FFE5E5	0.205837822311858	0.40132745771252	49	Arizona
#FFE5E5	0.20539436830699	0.403937521474018	49	Arizona
#FFE5E5	0.204496569493714	0.40552286422743	49	Arizona
#FFE5E5	0.20444601853855	0.407118915567665	49	Arizona
#FFE5E5	0.204595027393932	0.407994043062897	49	Arizona
#FFE5E5	0.204417674120664	0.409955783568013	49	Arizona
#FFE5E5	0.204594067366452	0.410001630839727	49	Arizona
#FFE5E5	0.204394003934934	0.41156069218006	49	Arizona
#FFE5E5	0.204994383087353	0.412801980743999	49	Arizona
#FFE5E5	0.204360497402075	0.414348264380735	49	Arizona
#FFE5E5	0.204509506257457	0.414901880169261	49	Arizona
#FFE5E5	0.205199230918114	0.414853019973119	49	Arizona
#FFE5E5	0.205362293946273	0.415125526282506	49	Arizona
#FFE5E5	0.205538797359149	0.416369864071168	49	Arizona
#FFE5E5	0.205561727851575	0.418033760661469	49	Arizona
#FFE5E5	0.205116227886504	0.421104221055704	49	Arizona
#FFE5E5	0.205089567451247	0.423050279833678	49	Arizona
#FFE5E5	0.204211189521741	0.42640377362265	49	Arizona
#FFE5E5	0.203789107931914	0.428763074951053	49	Arizona
#FFE5E5	0.204142004590577	0.429884136940237	49	Arizona
#FFE5E5	0.204089407675211	0.431270662981713	49	Arizona
#FFE5E5	0.204298221521135	0.43223316528535	49	Arizona
#FFE5E5	0.204074739714373	0.433512242455667	49	Arizona
#FFE5E5	0.203847795513422	0.433868529844322	49	Arizona
#FFE5E5	0.203901226551025	0.435200750645509	49	Arizona
#FFE5E5	0.203527775861401	0.436634467069588	49	Arizona
#FFE5E5	0.203623479584424	0.437799996919303	49	Arizona
#FFE5E5	0.203511298012692	0.440803446970241	49	Arizona
#FFE5E5	0.203942602161586	0.44165715729183	49	Arizona
#FFE5E5	0.203956168451546	0.442002481991604	49	Arizona
#FFE5E5	0.203363217708479	0.443132836856132	49	Arizona
#FFE5E5	0.202781913200412	0.445892966034309	49	Arizona
#FFE5E5	0.203073682863479	0.447675673487886	49	Arizona
#FFE5E5	0.202895951874482	0.448474098461241	49	Arizona
#FFE5E5	0.202908794209293	0.449461793169129	49	Arizona
#FFE5E5	0.203150988682832	0.450159448525479	49	Arizona
#FFE5E5	0.204585537286222	0.451494754851682	49	Arizona
#FFE5E5	0.204942399960048	0.451362948483042	49	Arizona
#FFE5E5	0.206018291739896	0.451971159914211	49	Arizona
#FFE5E5	0.207024904159648	0.450868393273358	49	Arizona
#FFE5E5	0.207381656666386	0.450735606796771	49	Arizona
#FFE5E5	0.208375395275016	0.451822365007833	49	Arizona
#FFE5E5	0.208950923880049	0.451331911731406	49	Arizona
#FFE5E5	0.209393779835011	0.450386579466978	49	Arizona
#FFE5E5	0.209586383380867	0.449503393306409	49	Arizona
#FFE5E5	0.209527680061204	0.448600423485441	49	Arizona
#FFE5E5	0.210694113449101	0.447006767964631	49	Arizona
#FFE5E5	0.211114369412901	0.446967708847953	49	Arizona
#FFE5E5	0.212337948043077	0.447856158551197	49	Arizona
#FFE5E5	0.212672352369138	0.450736949907661	49	Arizona
#FFE5E5	0.213658662568417	0.453382805759349	49	Arizona
#FFE5E5	0.213780050961062	0.454183045747419	49	Arizona
#FFE5E5	0.213680522866276	0.476900713734445	49	Arizona
#FFE5E5	0.21367701325762	0.482515969961008	49	Arizona
#FFE5E5	0.231680770562966	0.482504680569477	49	Arizona
#FFE5E5	0.237306563070617	0.482568823189523	49	Arizona
#FFE5E5	0.242110839604244	0.482477999853159	49	Arizona
#FFE5E5	0.255977633903322	0.482703678782886	49	Arizona
#FFE5E5	0.265673927186963	0.482731956712154	49	Arizona
#FFE5E5	0.269702485778796	0.482784156535372	49	Arizona
#FFE5E5	0.270203793242936	0.482342018950673	49	Arizona
#FFE5E5	0.277367172057419	0.482353671345146	49	Arizona
#FFE5E5	0.292296323322696	0.482519708891322	49	Arizona
#FFE5E5	0.292306301313223	0.44622024948781	49	Arizona
#FFE5E5	0.292325265790487	0.4083946894112	49	Arizona
#FFE5E5	0.292293616359966	0.395222546816005	49	Arizona
#FFE5E5	0.292266908710243	0.365874557472618	49	Arizona
#FFE5E5	0.292264123056736	0.344887977920661	49	Arizona
#FFE5E5	0.292251217769303	0.329438064458085	49	Arizona
#FFE5E5	0.292280349094959	0.317186497326599	49	Arizona
#FFE5E5	0.292341413137934	0.277307320699974	49	Arizona
#FFE5E5	0.270198410793787	0.277097033095034	49	Arizona
#FFE5E5	0.260450417669638	0.277023488698762	49	Arizona
#FFE5E5	0.255767419361568	0.280504578022235	49	Arizona
#FFE5E5	0.224927087410005	0.302723625166615	49	Arizona
#FFE5E5	0.201435529743605	0.318824548107351	49	Arizona
#FFE5E5	0.201630163511508	0.323502748536588	49	Arizona
#FFE5E5	0.203004812695424	0.327307491284132	49	Arizona
#FFE5E5	0.203152027401089	0.327821358250388	49	Arizona
#FFE5E5	0.203445622690184	0.328054115737506	49	Arizona
#FFE5E5	0.204863599015931	0.327504529281648	49	Arizona
#FFE5E5	0.204870209041202	0.327853048407321	49	Arizona
#FFE5E5	0.205366952440273	0.327909422764385	49	Arizona
#FFE5E5	0.205363002163267	0.328322883116579	49	Arizona
#FFE5E5	0.205543345686061	0.32832676724807	49	Arizona
#FFE5E5	0.205530267278919	0.328755727825935	49	Arizona
#FFE5E5	0.205822650730047	0.328755582624758	49	Arizona
#FFE5E5	0.205819770647608	0.329136118610012	49	Arizona
#FFE5E5	0.20602581457818	0.329142616362694	49	Arizona
#FFE5E5	0.205947407087949	0.32974650805884	49	Arizona
#FFE5E5	0.206086815668533	0.330540213993934	49	Arizona
#FFE5E5	0.207106380590184	0.331829237444892	49	Arizona
#FFE5E5	0.206870182353854	0.335113905875852	49	Arizona
#FFE5E5	0.206996984671958	0.336634198501861	49	Arizona
#FFE5E5	0.206174823433562	0.338446236593242	49	Arizona
#FFE5E5	0.521865475790413	0.38088338605903	72	Arkansas
#FFE5E5	0.522008173645477	0.392196989885832	72	Arkansas
#FFE5E5	0.522113036974945	0.400443545546064	72	Arkansas
#FFE5E5	0.522217522588684	0.407469213407759	72	Arkansas
#FFE5E5	0.522387022522404	0.424580990644154	72	Arkansas
#FFE5E5	0.521758550762586	0.433312736038137	72	Arkansas
#FFE5E5	0.521483919950755	0.437640529726398	72	Arkansas
#FFE5E5	0.520594997457128	0.450219489212268	72	Arkansas
#FFE5E5	0.520426662146908	0.452313653191028	72	Arkansas
#FFE5E5	0.519571450782159	0.463721565182448	72	Arkansas
#FFE5E5	0.519417153906561	0.464107219509201	72	Arkansas
#FFE5E5	0.527856031525904	0.46416566298304	72	Arkansas
#FFE5E5	0.531374012880063	0.464120723218684	72	Arkansas
#FFE5E5	0.535482788849999	0.464126966869306	72	Arkansas
#FFE5E5	0.539702235528748	0.464137965858482	72	Arkansas
#FFE5E5	0.540190464585745	0.464153211982092	72	Arkansas
#FFE5E5	0.547194714910921	0.464124280647527	72	Arkansas
#FFE5E5	0.548369410830406	0.464127874376663	72	Arkansas
#FFE5E5	0.55237610912438	0.464161924052726	72	Arkansas
#FFE5E5	0.558305160148546	0.464188749970222	72	Arkansas
#FFE5E5	0.558599101677059	0.464180582404002	72	Arkansas
#FFE5E5	0.565509442428928	0.464165445181274	72	Arkansas
#FFE5E5	0.569216895436018	0.464144391010574	72	Arkansas
#FFE5E5	0.569865197271647	0.464168458105702	72	Arkansas
#FFE5E5	0.574237886369582	0.464056435397461	72	Arkansas
#FFE5E5	0.579423954815197	0.464101810765348	72	Arkansas
#FFE5E5	0.582928873500369	0.464165590382452	72	Arkansas
#FFE5E5	0.588551471162474	0.464230531608973	72	Arkansas
#FFE5E5	0.589719462627756	0.46419648193291	72	Arkansas
#FFE5E5	0.58992228023647	0.462947860709519	72	Arkansas
#FFE5E5	0.590237830252356	0.462820047373253	72	Arkansas
#FFE5E5	0.59013384825959	0.461682795452806	72	Arkansas
#FFE5E5	0.590244078300052	0.461042095258229	72	Arkansas
#FFE5E5	0.590820928910139	0.46076889924325	72	Arkansas
#FFE5E5	0.591263407149372	0.460230384377157	72	Arkansas
#FFE5E5	0.591292711594737	0.45950630240655	72	Arkansas
#FFE5E5	0.591018332593393	0.458153281536723	72	Arkansas
#FFE5E5	0.59129979376467	0.457250892520464	72	Arkansas
#FFE5E5	0.591042600829029	0.456227296821502	72	Arkansas
#FFE5E5	0.590352876168372	0.455708964919046	72	Arkansas
#FFE5E5	0.590017637720074	0.45404191020314	72	Arkansas
#FFE5E5	0.589544045147604	0.45349272305052	72	Arkansas
#FFE5E5	0.588632554139124	0.452607903376707	72	Arkansas
#FFE5E5	0.588427942380694	0.452193426616272	72	Arkansas
#FFE5E5	0.588386755627997	0.451320114135756	72	Arkansas
#FFE5E5	0.587932520986676	0.450654874942225	72	Arkansas
#FFE5E5	0.587601232815385	0.450551165001381	72	Arkansas
#FFE5E5	0.587121407933374	0.449670919164651	72	Arkansas
#FFE5E5	0.586118525456453	0.445965857025283	72	Arkansas
#FFE5E5	0.587621645202946	0.446022921087939	72	Arkansas
#FFE5E5	0.592661994067659	0.446229106759622	72	Arkansas
#FFE5E5	0.596462050381156	0.446339568555208	72	Arkansas
#FFE5E5	0.596597729018909	0.445121548479921	72	Arkansas
#FFE5E5	0.597368017297088	0.444086881191195	72	Arkansas
#FFE5E5	0.597663768713473	0.443214911821567	72	Arkansas
#FFE5E5	0.597601807595641	0.44250665677928	72	Arkansas
#FFE5E5	0.597360824960068	0.442192985936144	72	Arkansas
#FFE5E5	0.596573366354341	0.443128807523464	72	Arkansas
#FFE5E5	0.596206777500475	0.44325898037886	72	Arkansas
#FFE5E5	0.595814362333588	0.442598315022413	72	Arkansas
#FFE5E5	0.595761403440647	0.442136938281729	72	Arkansas
#FFE5E5	0.595896137789076	0.441676505348698	72	Arkansas
#FFE5E5	0.59678181822269	0.440610002701862	72	Arkansas
#FFE5E5	0.596791418497488	0.440082813527594	72	Arkansas
#FFE5E5	0.596238836123036	0.439339528701296	72	Arkansas
#FFE5E5	0.595863355211366	0.43971643465712	72	Arkansas
#FFE5E5	0.59538197225197	0.43928565906454	72	Arkansas
#FFE5E5	0.595232113536196	0.438148370843799	72	Arkansas
#FFE5E5	0.594805011474795	0.437569272248667	72	Arkansas
#FFE5E5	0.594288312094669	0.437203437882608	72	Arkansas
#FFE5E5	0.593502773543901	0.4374446533383	72	Arkansas
#FFE5E5	0.592853527418948	0.436697992584631	72	Arkansas
#FFE5E5	0.592837789263542	0.435907335874259	72	Arkansas
#FFE5E5	0.593188655700158	0.434592539214341	72	Arkansas
#FFE5E5	0.593760580267603	0.433855861041608	72	Arkansas
#FFE5E5	0.594204742489464	0.434485090343182	72	Arkansas
#FFE5E5	0.594329624752609	0.434403668783044	72	Arkansas
#FFE5E5	0.59445630116547	0.433465669178067	72	Arkansas
#FFE5E5	0.594225878832174	0.432903885823321	72	Arkansas
#FFE5E5	0.594011776966034	0.433034167579601	72	Arkansas
#FFE5E5	0.592758909628648	0.431936773382306	72	Arkansas
#FFE5E5	0.592743407545574	0.431047089469056	72	Arkansas
#FFE5E5	0.593315819995836	0.429866095693965	72	Arkansas
#FFE5E5	0.593166087185306	0.429255270641606	72	Arkansas
#FFE5E5	0.592908406366847	0.429170654655569	72	Arkansas
#FFE5E5	0.592676646290342	0.429366349542195	72	Arkansas
#FFE5E5	0.592246774313589	0.430432961089914	72	Arkansas
#FFE5E5	0.591562699650723	0.430096784064307	72	Arkansas
#FFE5E5	0.591439139392632	0.42974949914864	72	Arkansas
#FFE5E5	0.591424738980436	0.428645716099548	72	Arkansas
#FFE5E5	0.592089723260795	0.426214177185468	72	Arkansas
#FFE5E5	0.591346567562536	0.425185063841771	72	Arkansas
#FFE5E5	0.591133913606693	0.425051006854884	72	Arkansas
#FFE5E5	0.590919213690648	0.425526395509171	72	Arkansas
#FFE5E5	0.590904923445539	0.427190255799177	72	Arkansas
#FFE5E5	0.590788697167868	0.427403084424718	72	Arkansas
#FFE5E5	0.590478167623557	0.427234723659707	72	Arkansas
#FFE5E5	0.589922343189092	0.426107817323139	72	Arkansas
#FFE5E5	0.589365181011418	0.425425153988339	72	Arkansas
#FFE5E5	0.589441668446689	0.423992671774267	72	Arkansas
#FFE5E5	0.589876828443658	0.423948784718446	72	Arkansas
#FFE5E5	0.589997980763972	0.424840138445235	72	Arkansas
#FFE5E5	0.590316316433364	0.425206372114532	72	Arkansas
#FFE5E5	0.590742584372529	0.425227825588469	72	Arkansas
#FFE5E5	0.590894961193168	0.424801224529734	72	Arkansas
#FFE5E5	0.590711485777447	0.423892991166091	72	Arkansas
#FFE5E5	0.590420534498461	0.42332939279663	72	Arkansas
#FFE5E5	0.590529442533869	0.422589266095937	72	Arkansas
#FFE5E5	0.590409124335792	0.421467369199984	72	Arkansas
#FFE5E5	0.589612065455268	0.421160958415711	72	Arkansas
#FFE5E5	0.589411293806756	0.420301440047032	72	Arkansas
#FFE5E5	0.589688663057627	0.419629594199937	72	Arkansas
#FFE5E5	0.590415482550576	0.419621971138132	72	Arkansas
#FFE5E5	0.590664759194048	0.419278969657194	72	Arkansas
#FFE5E5	0.590997495275636	0.417766699396228	72	Arkansas
#FFE5E5	0.59092917594302	0.417007878043966	72	Arkansas
#FFE5E5	0.591100281168591	0.416103383610637	72	Arkansas
#FFE5E5	0.591067136613307	0.415394402562462	72	Arkansas
#FFE5E5	0.590777743411706	0.414583671789337	72	Arkansas
#FFE5E5	0.589820753395948	0.415000616969785	72	Arkansas
#FFE5E5	0.589494265362056	0.414749310032275	72	Arkansas
#FFE5E5	0.589275961408422	0.413988274362059	72	Arkansas
#FFE5E5	0.589421743941946	0.412869535591711	72	Arkansas
#FFE5E5	0.589002668339801	0.411529002023127	72	Arkansas
#FFE5E5	0.587490200128997	0.411803468548407	72	Arkansas
#FFE5E5	0.587277074028493	0.410069657591265	72	Arkansas
#FFE5E5	0.587369047808684	0.409263355454045	72	Arkansas
#FFE5E5	0.588177044707215	0.408220811001453	72	Arkansas
#FFE5E5	0.588275738679765	0.407826735006421	72	Arkansas
#FFE5E5	0.588260850384751	0.40716704975792	72	Arkansas
#FFE5E5	0.587885259305993	0.40628789293002	72	Arkansas
#FFE5E5	0.587419960741422	0.405786186562357	72	Arkansas
#FFE5E5	0.587370007836164	0.405142582344236	72	Arkansas
#FFE5E5	0.587336863280879	0.404664035564343	72	Arkansas
#FFE5E5	0.587002096977243	0.404609185819641	72	Arkansas
#FFE5E5	0.586709351548541	0.404983478154274	72	Arkansas
#FFE5E5	0.585725575192283	0.404274206703746	72	Arkansas
#FFE5E5	0.585436307895925	0.403955853122644	72	Arkansas
#FFE5E5	0.585259442505475	0.404067875830886	72	Arkansas
#FFE5E5	0.585349260158376	0.405421441205127	72	Arkansas
#FFE5E5	0.585187991279933	0.4059128745895	72	Arkansas
#FFE5E5	0.584677429780415	0.405722043942311	72	Arkansas
#FFE5E5	0.58461150264742	0.404879986015195	72	Arkansas
#FFE5E5	0.584970537186692	0.403699936047757	72	Arkansas
#FFE5E5	0.584737581010376	0.402772318326952	72	Arkansas
#FFE5E5	0.585018318226503	0.40135980127475	72	Arkansas
#FFE5E5	0.584977981334199	0.400650130520984	72	Arkansas
#FFE5E5	0.584435109401632	0.400128640492923	72	Arkansas
#FFE5E5	0.584144047955558	0.400238303682034	72	Arkansas
